Société_de_facturation;Société_de_livraison;Code_avancement;Numéro_de_commande;Numéro_de_version;Date_accordée_au_client
01;01;C;C01/QEW418;2020-11-25-11.22.47.525000;01/12/2020
01;01;C;C01/QEW419;2020-11-25-11.22.47.569000;08/12/2020
01;01;C;C01/QEW420;2020-11-25-11.22.47.625000;30/11/2020
01;01;C;C01/QEW425;2020-11-25-11.22.47.666000;26/11/2020
01;01;C;C01/QEW430;2020-11-25-11.22.47.815000;26/11/2020
01;01;C;C01/QEW441;2020-11-25-11.22.48.060000;26/11/2020
01;01;M;C01/NHD682B;2020-11-25-11.26.03.573000;26/11/2020
01;01;M;C01/QEW133;2020-11-25-11.26.04.035000;26/11/2020
01;01;M;C01/QEW352;2020-11-25-11.26.04.197000;26/11/2020
01;01;C;C01/QEW443;2020-11-25-11.26.04.381000;26/11/2020
01;01;C;C01/QEW455;2020-11-25-11.26.04.496000;26/11/2020
01;01;C;C01/QEW482;2020-11-25-11.26.04.715000;26/11/2020
01;01;C;C01/QEW484;2020-11-25-11.26.04.981000;26/11/2020
01;01;A;C01/PPW412;2020-11-25-11.29.20.410000;03/11/2020
01;01;M;C01/PPW412A;2020-11-25-11.29.20.627000;26/11/2020
01;01;M;C01/PPW412B;2020-11-25-11.29.20.867000;26/11/2020
01;01;C;C01/QBU484C;2020-11-25-11.29.21.011000;25/11/2020
01;01;C;C01/QEW503;2020-11-25-11.29.21.173000;26/11/2020
01;01;C;C01/QEW508;2020-11-25-11.29.21.426000;26/11/2020
01;01;C;C01/QEW512A;2020-11-25-11.29.21.749000;26/11/2020
01;01;C;C01/QEW520;2020-11-25-11.29.22.055000;26/11/2020
01;01;C;C01/QEW524;2020-11-25-11.29.22.382000;26/11/2020
01;01;C;C01/QEW535;2020-11-25-11.29.22.584000;26/11/2020
01;01;C;C01/QEW539;2020-11-25-11.29.22.699000;14/12/2020
01;01;C;C01/QCU764A;2020-11-25-11.32.38.241000;24/11/2020
01;01;M;C01/QEM264;2020-11-25-11.32.38.376000;01/12/2020
01;01;M;C01/QEP363;2020-11-25-11.32.38.575000;04/01/2021
01;01;M;C01/QEP458E;2020-11-25-11.32.38.656000;27/01/2021
01;01;M;C01/QEQ285A;2020-11-25-11.32.38.734000;26/11/2020
01;01;M;C01/QEQ285C;2020-11-25-11.32.38.814000;27/01/2021
01;01;M;C01/QEV631;2020-11-25-11.32.38.861000;30/11/2020
01;01;C;C01/QEW546;2020-11-25-11.32.39.351000;26/11/2020
01;01;C;C01/QEW576;2020-11-25-11.32.39.645000;26/11/2020
01;01;C;C01/QEW577;2020-11-25-11.32.39.918000;26/11/2020
01;01;C;C01/QEW579;2020-11-25-11.32.40.115000;26/11/2020
01;01;C;C01/QEW586;2020-11-25-11.32.40.340000;26/11/2020
01;01;C;C01/QEW589;2020-11-25-11.32.40.492000;26/11/2020
01;01;C;C01/QEW591;2020-11-25-11.32.40.658000;26/11/2020
01;01;C;C01/QEW594;2020-11-25-11.32.40.843000;26/11/2020
01;01;C;C01/QEW598;2020-11-25-11.32.40.949000;07/12/2020
01;01;A;C01/MMK887A;2020-11-25-11.35.56.357000;05/05/2020
01;01;C;C01/QEW611;2020-11-25-11.35.57.673000;26/11/2020
01;01;C;C01/QEW613;2020-11-25-11.35.57.855000;26/11/2020
01;01;C;C01/QEW614A;2020-11-25-11.35.57.958000;26/11/2020
01;01;C;C01/QEW616;2020-11-25-11.35.58.083000;26/11/2020
01;01;C;C01/QEW616A;2020-11-25-11.35.58.221000;26/11/2020
01;01;C;C01/QEW617;2020-11-25-11.35.58.375000;26/11/2020
01;01;C;C01/QEW620;2020-11-25-11.35.58.556000;26/11/2020
01;01;C;C01/QEW621;2020-11-25-11.35.58.766000;26/11/2020
01;01;C;C01/QEW642;2020-11-25-11.35.58.917000;26/11/2020
01;01;C;C01/QEW649;2020-11-25-11.35.59.018000;17/12/2020
01;01;C;C01/QEW656;2020-11-25-11.35.59.101000;07/12/2020
01;01;C;C01/QEW664A;2020-11-25-11.39.14.907000;26/11/2020
01;01;C;C01/QEW666;2020-11-25-11.39.15.032000;26/11/2020
01;01;C;C01/QEW668;2020-11-25-11.39.15.193000;26/11/2020
01;01;C;C01/QEW674;2020-11-25-11.39.15.382000;26/11/2020
01;01;C;C01/QEW680;2020-11-25-11.39.15.589000;26/11/2020
01;01;C;C01/QEW686;2020-11-25-11.39.15.787000;26/11/2020
01;01;C;C01/QEW687;2020-11-25-11.39.15.947000;26/11/2020
01;01;C;C01/QEW697;2020-11-25-11.39.16.111000;26/11/2020
01;01;C;C01/QEW708;2020-11-25-11.39.16.313000;26/11/2020
01;01;C;C01/QEW711;2020-11-25-11.39.16.475000;07/12/2020
01;01;M;C01/LXA160;2020-11-25-11.42.31.972000;26/11/2020
01;01;A;C01/NRY092;2020-11-25-11.42.32.217000;01/12/2020
01;01;C;C01/NRY092A;2020-11-25-11.42.32.372000;26/11/2020
01;01;A;C01/PMK796A;2020-11-25-11.42.32.512000;08/10/2020
01;01;M;C01/PWS285;2020-11-25-11.42.32.588000;02/11/2020
01;01;M;C01/PZA030B;2020-11-25-11.42.32.661000;30/11/2020
01;01;M;C01/PZS213B;2020-11-25-11.42.32.818000;09/12/2020
01;01;M;C01/QDY800;2020-11-25-11.42.32.966000;15/12/2020
01;01;M;C01/QEV971;2020-11-25-11.42.33.424000;30/11/2020
01;01;M;C01/QEW039;2020-11-25-11.42.33.519000;26/11/2020
01;01;M;C01/QEW296;2020-11-25-11.42.33.574000;02/12/2020
01;01;M;C01/QEW585;2020-11-25-11.42.33.649000;16/12/2020
01;01;C;C01/QEW705;2020-11-25-11.42.33.698000;08/12/2020
01;01;C;C01/QEW705A;2020-11-25-11.42.33.737000;08/12/2020
01;01;C;C01/QEW719;2020-11-25-11.42.33.930000;26/11/2020
01;01;C;C01/QEW719A;2020-11-25-11.42.34.102000;15/12/2020
01;01;C;C01/QEW722;2020-11-25-11.42.34.274000;26/11/2020
01;01;C;C01/QEW730B;2020-11-25-11.42.34.440000;07/12/2020
01;01;C;C01/QEW746;2020-11-25-11.42.34.489000;26/11/2020
01;01;C;C01/QEW759;2020-11-25-11.42.34.599000;30/11/2020
01;01;C;C01/QEW768;2020-11-25-11.42.34.704000;26/11/2020
01;01;C;C01/QEW771;2020-11-25-11.42.34.845000;26/11/2020
01;01;C;C01/QEW772;2020-11-25-11.42.35.026000;26/11/2020
01;01;C;C01/QEW774;2020-11-25-11.42.35.274000;26/11/2020
01;01;C;C01/QEW782;2020-11-25-11.42.35.543000;26/11/2020
01;01;C;C01/QEW782A;2020-11-25-11.42.35.697000;09/12/2020
01;01;C;C01/QEW792;2020-11-25-11.45.51.135000;07/12/2020
01;01;C;C01/QEW793;2020-11-25-11.45.51.329000;07/12/2020
01;01;C;C01/QEW819;2020-11-25-11.45.51.661000;07/12/2020
01;01;C;C01/QEW819A;2020-11-25-11.45.51.719000;07/12/2020
01;01;C;C01/QEW821;2020-11-25-11.45.51.823000;26/11/2020
01;01;C;C01/QEW833;2020-11-25-11.45.51.973000;26/11/2020
01;01;C;C01/QEW837;2020-11-25-11.45.52.212000;26/11/2020
01;01;C;C01/QEW838;2020-11-25-11.45.52.468000;26/11/2020
01;01;C;C01/QEW851;2020-11-25-11.45.52.649000;26/11/2020
01;01;C;C01/QEW853;2020-11-25-11.45.52.795000;26/11/2020
01;01;C;C01/QEW858;2020-11-25-11.45.52.893000;08/12/2020
01;01;M;C01/QEP379;2020-11-25-11.49.08.810000;02/12/2020
01;01;C;C01/QEW794;2020-11-25-11.49.08.944000;07/12/2020
01;01;M;C01/QEW795;2020-11-25-11.49.09.025000;07/12/2020
01;01;M;C01/QEW796;2020-11-25-11.49.09.083000;07/12/2020
01;01;M;C01/QEW797;2020-11-25-11.49.09.147000;07/12/2020
01;01;C;C01/QEW865;2020-11-25-11.49.09.403000;26/11/2020
01;01;C;C01/QEW870;2020-11-25-11.49.09.623000;26/11/2020
01;01;C;C01/QEW872;2020-11-25-11.49.09.903000;26/11/2020
01;01;C;C01/QEW877;2020-11-25-11.49.10.056000;26/11/2020
01;01;C;C01/QEW880;2020-11-25-11.49.10.213000;26/11/2020
01;01;C;C01/QEW882;2020-11-25-11.49.10.358000;26/11/2020
01;01;C;C01/QEW898;2020-11-25-11.49.10.558000;26/11/2020
01;01;C;C01/QEW899;2020-11-25-11.49.10.764000;26/11/2020
01;01;C;C01/QEW907;2020-11-25-11.49.10.885000;26/11/2020
01;01;C;C01/QEW909;2020-11-25-11.49.11.077000;26/11/2020
01;01;M;C01/PWG171;2020-11-25-11.52.26.802000;26/11/2020
01;01;M;C01/QDY547A;2020-11-25-11.52.27.087000;10/12/2020
01;01;M;C01/QDZ081;2020-11-25-11.52.27.160000;04/12/2020
01;01;M;C01/QEA301A;2020-11-25-11.52.27.224000;04/12/2020
01;01;M;C01/QEF669;2020-11-25-11.52.27.281000;11/12/2020
01;01;M;C01/QEP340A;2020-11-25-11.52.27.566000;11/12/2020
01;01;M;C01/QEU506;2020-11-25-11.52.27.691000;03/12/2020
01;01;M;C01/QEU942;2020-11-25-11.52.27.754000;26/11/2020
01;01;M;C01/QEU990;2020-11-25-11.52.27.834000;26/11/2020
01;01;M;C01/QEV704;2020-11-25-11.52.27.897000;26/11/2020
01;01;M;C01/QEV849;2020-11-25-11.52.27.959000;26/11/2020
01;01;M;C01/QEW124;2020-11-25-11.52.28.038000;14/12/2020
01;01;M;C01/QEW178;2020-11-25-11.52.28.102000;26/11/2020
01;01;M;C01/QEW798;2020-11-25-11.52.28.160000;07/12/2020
01;01;M;C01/QEW799;2020-11-25-11.52.28.234000;07/12/2020
01;01;C;C01/QEW936;2020-11-25-11.52.28.340000;26/11/2020
01;01;C;C01/QEW938;2020-11-25-11.52.28.429000;11/12/2020
01;01;C;C01/QEW940;2020-11-25-11.52.28.576000;26/11/2020
01;01;C;C01/QEW943;2020-11-25-11.52.28.813000;26/11/2020
01;01;C;C01/QEW950;2020-11-25-11.52.28.899000;28/12/2020
01;01;C;C01/QEW952;2020-11-25-11.52.29.065000;15/12/2020
01;01;C;C01/QEW957;2020-11-25-11.52.29.104000;22/12/2020
01;01;C;C01/QEW958;2020-11-25-11.52.29.142000;26/11/2020
01;01;C;C01/QEW967;2020-11-25-11.52.29.281000;26/11/2020
01;01;A;C01/PLD772B;2020-11-25-11.55.44.814000;20/10/2020
01;01;M;C01/PWG171A;2020-11-25-11.55.44.963000;26/11/2020
01;01;M;C01/PWG171B;2020-11-25-11.55.45.060000;26/11/2020
01;01;C;C01/QEW970;2020-11-25-11.55.45.569000;26/11/2020
01;01;C;C01/QEW980;2020-11-25-11.55.45.658000;26/11/2020
01;01;C;C01/QEW982;2020-11-25-11.55.45.750000;30/11/2020
01;01;C;C01/QEW982A;2020-11-25-11.55.45.792000;30/11/2020
01;01;C;C01/QEW986;2020-11-25-11.55.45.887000;26/11/2020
01;01;C;C01/QEW987;2020-11-25-11.55.46.096000;26/11/2020
01;01;C;C01/QEW996;2020-11-25-11.55.46.322000;26/11/2020
01;01;C;C01/QEW997;2020-11-25-11.55.46.511000;26/11/2020
01;01;C;C01/QEX004;2020-11-25-11.55.46.664000;26/11/2020
01;01;C;C01/QEX011;2020-11-25-11.55.46.784000;04/12/2020
01;01;C;C01/QEX013;2020-11-25-11.55.46.941000;26/11/2020
01;01;C;C01/QEX016;2020-11-25-11.55.47.083000;26/11/2020
01;01;C;C01/QEX017;2020-11-25-11.55.47.133000;07/12/2020
01;01;M;C01/QDU178B;2020-11-25-11.59.02.497000;11/12/2020
01;01;M;C01/QEJ456A;2020-11-25-11.59.02.647000;25/11/2020
01;01;M;C01/QEV475;2020-11-25-11.59.02.700000;14/12/2020
01;01;C;C01/QEX023;2020-11-25-11.59.02.901000;26/11/2020
01;01;C;C01/QEX028;2020-11-25-11.59.03.097000;26/11/2020
01;01;C;C01/QEX031;2020-11-25-11.59.03.246000;26/11/2020
01;01;C;C01/QEX037;2020-11-25-11.59.03.430000;26/11/2020
01;01;C;C01/QEX042;2020-11-25-11.59.03.579000;01/12/2020
01;01;C;C01/QEX043;2020-11-25-11.59.03.743000;26/11/2020
01;01;C;C01/QEX049;2020-11-25-11.59.03.948000;26/11/2020
01;01;C;C01/MBZ451O;2020-11-25-12.02.19.436000;03/06/2020
01;01;C;C01/MLZ247V;2020-11-25-12.02.19.732000;20/10/2020
01;01;C;C01/NCL181N;2020-11-25-12.02.19.819000;19/11/2020
01;01;C;C01/NKT506D;2020-11-25-12.02.19.901000;12/11/2020
01;01;C;C01/PBB873A;2020-11-25-12.02.19.987000;25/11/2020
01;01;C;C01/PBT806E;2020-11-25-12.02.20.055000;23/11/2020
01;01;C;C01/PGC878B;2020-11-25-12.02.20.143000;23/11/2020
01;01;C;C01/PLJ194C;2020-11-25-12.02.20.207000;27/10/2020
01;01;C;C01/PRC216C;2020-11-25-12.02.20.319000;28/10/2020
01;01;C;C01/PSN509D;2020-11-25-12.02.20.436000;03/11/2020
01;01;C;C01/PTT867A;2020-11-25-12.02.20.492000;23/10/2020
01;01;C;C01/PTW494J;2020-11-25-12.02.20.583000;06/11/2020
01;01;C;C01/PUA037D;2020-11-25-12.02.20.639000;09/11/2020
01;01;C;C01/PUJ013X;2020-11-25-12.02.20.694000;12/11/2020
01;01;C;C01/PUJ541G;2020-11-25-12.02.20.759000;17/11/2020
01;01;C;C01/PUW262A;2020-11-25-12.02.20.822000;06/11/2020
01;01;C;C01/PUX081R;2020-11-25-12.02.20.886000;04/11/2020
01;01;C;C01/PVE999D;2020-11-25-12.02.20.950000;23/11/2020
01;01;C;C01/PVH847H;2020-11-25-12.02.21.001000;23/11/2020
01;01;C;C01/PVK839E;2020-11-25-12.02.21.115000;20/11/2020
01;01;C;C01/PVR445F;2020-11-25-12.02.21.248000;23/11/2020
01;01;C;C01/PVS336P;2020-11-25-12.02.21.356000;29/10/2020
01;01;C;C01/PVV409C;2020-11-25-12.02.21.444000;24/11/2020
01;01;C;C01/PVX006C;2020-11-25-12.02.21.513000;18/11/2020
01;01;C;C01/PWM339A;2020-11-25-12.02.21.578000;20/11/2020
01;01;C;C01/PXL104J;2020-11-25-12.02.21.638000;04/11/2020
01;01;C;C01/PXV947N;2020-11-25-12.02.21.685000;05/11/2020
01;01;C;C01/PYC435A;2020-11-25-12.02.21.737000;09/11/2020
01;01;C;C01/PYJ677F;2020-11-25-12.02.21.796000;13/11/2020
01;01;C;C01/PYZ617I;2020-11-25-12.02.21.846000;09/11/2020
01;01;C;C01/PZA573I;2020-11-25-12.02.21.904000;10/11/2020
01;01;C;C01/PZC218H;2020-11-25-12.02.21.974000;09/11/2020
01;01;C;C01/PZF257E;2020-11-25-12.02.22.055000;10/11/2020
01;01;C;C01/PZF378G;2020-11-25-12.02.22.176000;24/11/2020
01;01;C;C01/PZW270E;2020-11-25-12.02.22.242000;12/11/2020
01;01;C;C01/PZW551D;2020-11-25-12.02.22.303000;20/11/2020
01;01;C;C01/PZZ714H;2020-11-25-12.02.22.375000;12/11/2020
01;01;C;C01/QAN458B;2020-11-25-12.02.22.453000;24/11/2020
01;01;C;C01/QAQ258E;2020-11-25-12.02.22.521000;17/11/2020
01;01;C;C01/QAW477B;2020-11-25-12.02.22.589000;23/11/2020
01;01;C;C01/QAY473G;2020-11-25-12.02.22.660000;16/11/2020
01;01;C;C01/QBA948D;2020-11-25-12.02.22.720000;16/11/2020
01;01;C;C01/QBG136I;2020-11-25-12.02.22.862000;24/11/2020
01;01;C;C01/QBG436A;2020-11-25-12.02.22.925000;23/11/2020
01;01;C;C01/QBG865D;2020-11-25-12.02.23.003000;18/11/2020
01;01;C;C01/QBH524A;2020-11-25-12.02.23.084000;25/11/2020
01;01;C;C01/QBH991A;2020-11-25-12.02.23.169000;25/11/2020
01;01;C;C01/QBL068D;2020-11-25-12.02.23.309000;25/11/2020
01;01;C;C01/QBL068E;2020-11-25-12.02.23.502000;25/11/2020
01;01;C;C01/QBL068F;2020-11-25-12.02.23.623000;24/11/2020
01;01;C;C01/QBL415B;2020-11-25-12.02.23.675000;25/11/2020
01;01;C;C01/QBM486A;2020-11-25-12.02.23.744000;25/11/2020
01;01;C;C01/QBQ600B;2020-11-25-12.02.23.835000;18/11/2020
01;01;C;C01/QBQ763E;2020-11-25-12.02.23.920000;18/11/2020
01;01;C;C01/QBU774A;2020-11-25-12.02.23.980000;24/11/2020
01;01;C;C01/QBZ037E;2020-11-25-12.02.24.061000;18/11/2020
01;01;C;C01/QCD366E;2020-11-25-12.02.24.127000;19/11/2020
01;01;C;C01/QCL063A;2020-11-25-12.02.24.255000;19/11/2020
01;01;C;C01/QCL174B;2020-11-25-12.02.24.370000;24/11/2020
01;01;C;C01/QCL879C;2020-11-25-12.02.24.424000;20/11/2020
01;01;C;C01/QCT649D;2020-11-25-12.02.24.474000;20/11/2020
01;01;C;C01/QCU489C;2020-11-25-12.02.24.564000;24/11/2020
01;01;C;C01/QCU792A;2020-11-25-12.02.24.627000;24/11/2020
01;01;C;C01/QCX650A;2020-11-25-12.02.24.678000;24/11/2020
01;01;C;C01/QCX678C;2020-11-25-12.02.24.739000;20/11/2020
01;01;C;C01/QCX959B;2020-11-25-12.02.24.790000;24/11/2020
01;01;C;C01/QDA409B;2020-11-25-12.02.24.850000;20/11/2020
01;01;C;C01/QDB014A;2020-11-25-12.02.24.913000;24/11/2020
01;01;C;C01/QDJ202A;2020-11-25-12.02.24.977000;24/11/2020
01;01;C;C01/QDK959A;2020-11-25-12.02.25.032000;24/11/2020
01;01;C;C01/QDL512D;2020-11-25-12.02.25.089000;23/11/2020
01;01;C;C01/QDL979C;2020-11-25-12.02.25.139000;24/11/2020
01;01;C;C01/QDM285C;2020-11-25-12.02.25.185000;23/11/2020
01;01;C;C01/QDM881A;2020-11-25-12.02.25.232000;24/11/2020
01;01;C;C01/QDN552B;2020-11-25-12.02.25.282000;24/11/2020
01;01;C;C01/QDR664A;2020-11-25-12.02.25.335000;24/11/2020
01;01;C;C01/QDR739A;2020-11-25-12.02.25.387000;24/11/2020
01;01;C;C01/QDR814B;2020-11-25-12.02.25.439000;24/11/2020
01;01;C;C01/QDS015B;2020-11-25-12.02.25.490000;24/11/2020
01;01;C;C01/QDS107A;2020-11-25-12.02.25.551000;24/11/2020
01;01;C;C01/QDS616A;2020-11-25-12.02.25.601000;24/11/2020
01;01;C;C01/QDT344A;2020-11-25-12.02.25.648000;24/11/2020
01;01;C;C01/QDT497B;2020-11-25-12.02.25.700000;24/11/2020
01;01;C;C01/QDT673A;2020-11-25-12.02.25.748000;24/11/2020
01;01;C;C01/QDT791C;2020-11-25-12.02.25.802000;24/11/2020
01;01;C;C01/QDT898A;2020-11-25-12.02.25.845000;24/11/2020
01;01;C;C01/QDU282A;2020-11-25-12.02.25.901000;24/11/2020
01;01;C;C01/QDU623A;2020-11-25-12.02.25.958000;24/11/2020
01;01;C;C01/QDU733B;2020-11-25-12.02.26.005000;24/11/2020
01;01;C;C01/QDU890A;2020-11-25-12.02.26.052000;24/11/2020
01;01;C;C01/QDV173A;2020-11-25-12.02.26.099000;24/11/2020
01;01;C;C01/QDV226A;2020-11-25-12.02.26.150000;24/11/2020
01;01;C;C01/QDV263A;2020-11-25-12.02.26.196000;24/11/2020
01;01;C;C01/QDV460B;2020-11-25-12.02.26.242000;24/11/2020
01;01;C;C01/QDV523A;2020-11-25-12.02.26.293000;25/11/2020
01;01;C;C01/QDW247B;2020-11-25-12.02.26.338000;24/11/2020
01;01;C;C01/QDW378B;2020-11-25-12.02.26.397000;24/11/2020
01;01;C;C01/QDW755A;2020-11-25-12.02.26.445000;24/11/2020
01;01;C;C01/QDW958B;2020-11-25-12.02.26.491000;24/11/2020
01;01;C;C01/QDX101B;2020-11-25-12.02.26.541000;24/11/2020
01;01;C;C01/QDX309B;2020-11-25-12.02.26.588000;24/11/2020
01;01;C;C01/QDX703B;2020-11-25-12.02.26.640000;24/11/2020
01;01;C;C01/QDY046A;2020-11-25-12.02.26.686000;24/11/2020
01;01;C;C01/QDY805B;2020-11-25-12.02.26.739000;24/11/2020
01;01;C;C01/QDZ338A;2020-11-25-12.02.26.790000;24/11/2020
01;01;C;C01/QEA095B;2020-11-25-12.02.26.853000;25/11/2020
01;01;C;C01/QEE324A;2020-11-25-12.02.26.912000;25/11/2020
01;01;M;C01/QEE536;2020-11-25-12.02.26.975000;11/12/2020
01;01;M;C01/QEE536A;2020-11-25-12.02.27.034000;11/12/2020
01;01;C;C01/QEE848C;2020-11-25-12.02.27.082000;25/11/2020
01;01;C;C01/QEE943A;2020-11-25-12.02.27.141000;25/11/2020
01;01;C;C01/QEG496A;2020-11-25-12.02.27.192000;25/11/2020
01;01;C;C01/QEH268A;2020-11-25-12.02.27.249000;25/11/2020
01;01;C;C01/QEH536A;2020-11-25-12.02.27.356000;25/11/2020
01;01;C;C01/QEH610A;2020-11-25-12.02.27.403000;25/11/2020
01;01;C;C01/QEH730A;2020-11-25-12.02.27.452000;25/11/2020
01;01;C;C01/QEJ533A;2020-11-25-12.02.27.496000;25/11/2020
01;01;C;C01/QEK160A;2020-11-25-12.02.27.541000;25/11/2020
01;01;C;C01/QEM106A;2020-11-25-12.02.27.594000;25/11/2020
01;01;M;C01/QEP150;2020-11-25-12.02.27.640000;26/11/2020
01;01;M;C01/QET800A;2020-11-25-12.02.27.803000;26/11/2020
01;01;M;C01/QEV475A;2020-11-25-12.02.27.861000;15/12/2020
01;01;M;C01/QEW512;2020-11-25-12.02.27.928000;26/11/2020
01;01;C;C01/QEX086;2020-11-25-12.02.28.167000;26/11/2020
01;01;C;C01/QEX096;2020-11-25-12.02.28.340000;27/11/2020
01;01;C;C01/QEX097;2020-11-25-12.02.28.379000;27/11/2020
01;01;C;C01/QEX104;2020-11-25-12.02.28.508000;26/11/2020
01;01;C;C01/QEX106;2020-11-25-12.02.28.754000;26/11/2020
01;01;C;C01/QEX107;2020-11-25-12.02.29.028000;26/11/2020
01;01;M;C01/QAK853A;2020-11-25-12.05.45.126000;03/12/2020
01;01;M;C01/QEJ861;2020-11-25-12.05.45.358000;12/01/2021
01;01;C;C01/QEJ861B;2020-11-25-12.05.45.438000;08/12/2020
01;01;M;C01/QEN560B;2020-11-25-12.05.45.482000;01/12/2020
01;01;C;C01/QEX108;2020-11-25-12.05.45.600000;26/11/2020
01;01;C;C01/QEX123A;2020-11-25-12.09.01.224000;30/11/2020
01;01;C;C01/QEX134;2020-11-25-12.09.01.503000;26/11/2020
01;01;A;C01/QBB095A;2020-11-25-12.12.17.034000;25/11/2020
01;01;A;C01/QEC354;2020-11-25-12.12.17.204000;30/11/2020
01;01;M;C01/QEX073;2020-11-25-12.12.17.449000;11/12/2020
01;01;C;C01/QEX161;2020-11-25-12.12.18.169000;30/11/2020
01;01;C;C01/QEX161A;2020-11-25-12.12.18.231000;11/12/2020
01;01;C;C01/QEX164;2020-11-25-12.12.18.296000;30/11/2020
01;01;M;C01/QEX152;2020-11-25-12.15.33.776000;14/12/2020
01;01;C;C01/QEX176;2020-11-25-12.15.34.000000;30/11/2020
01;01;C;C01/QEX179;2020-11-25-12.15.34.132000;26/11/2020
01;01;M;C01/QEX151;2020-11-25-12.18.49.490000;14/12/2020
01;01;M;C01/QEX153;2020-11-25-12.18.49.911000;14/12/2020
01;01;M;C01/QEX154;2020-11-25-12.18.49.985000;14/12/2020
01;01;M;C01/QEX155;2020-11-25-12.18.50.058000;07/12/2020
01;01;C;C01/QEX184;2020-11-25-12.18.50.121000;08/12/2020
01;01;M;C01/QEX156;2020-11-25-12.22.05.274000;14/12/2020
01;01;M;C01/QEX157;2020-11-25-12.22.05.426000;14/12/2020
01;01;C;C01/QEX185;2020-11-25-12.22.05.536000;26/11/2020
01;01;C;C01/QEX187A;2020-11-25-12.22.05.610000;26/11/2020
01;01;C;C01/QEX192;2020-11-25-12.22.05.753000;26/11/2020
01;01;C;C01/QEX193;2020-11-25-12.22.05.900000;26/11/2020
01;01;M;C01/QEX158;2020-11-25-12.25.21.092000;14/12/2020
01;01;M;C01/QEX159;2020-11-25-12.25.21.209000;14/12/2020
01;01;M;C01/QEX160;2020-11-25-12.25.21.267000;14/12/2020
01;01;C;C01/QEX198;2020-11-25-12.25.21.323000;27/11/2020
01;01;C;C01/QEX199;2020-11-25-12.25.21.376000;27/11/2020
01;01;C;C01/QEX203;2020-11-25-12.25.21.498000;26/11/2020
01;01;C;C01/QEX204A;2020-11-25-12.25.21.633000;26/11/2020
01;01;C;C01/QEX216;2020-11-25-12.28.36.631000;07/12/2020
01;01;C;C01/QEX219A;2020-11-25-12.28.36.703000;26/11/2020
01;01;C;C01/QEX221;2020-11-25-12.28.36.744000;26/11/2020
01;01;C;C01/QEX225A;2020-11-25-12.28.36.811000;26/11/2020
01;01;A;C01/QEV414;2020-11-25-12.31.52.103000;14/12/2020
01;01;C;C01/QEX241;2020-11-25-12.35.07.323000;26/11/2020
01;01;C;C01/QEX252;2020-11-25-12.38.22.583000;26/11/2020
01;01;C;C01/QEX260;2020-11-25-12.38.22.738000;26/11/2020
01;01;C;C01/QEX262;2020-11-25-12.41.38.153000;27/11/2020
01;01;C;C01/QEX262A;2020-11-25-12.41.38.328000;27/11/2020
01;01;C;C01/QEX265;2020-11-25-12.41.38.481000;26/11/2020
01;01;C;C01/QEX267;2020-11-25-12.41.38.633000;26/11/2020
01;01;C;C01/QEX267A;2020-11-25-12.41.38.745000;26/11/2020
01;01;C;C01/QEX270;2020-11-25-12.41.38.928000;26/11/2020
01;01;C;C01/QEX276;2020-11-25-12.44.54.559000;26/11/2020
01;01;C;C01/QEX300;2020-11-25-12.51.25.645000;26/11/2020
01;01;C;C01/QEX308;2020-11-25-12.57.56.331000;14/12/2020
01;01;C;C01/QEX309;2020-11-25-12.57.56.481000;26/11/2020
01;01;A;C01/QEB278;2020-11-25-13.04.27.191000;24/11/2020
01;01;C;C01/QEX317;2020-11-25-13.04.27.392000;14/12/2020
01;01;C;C01/QEX324;2020-11-25-13.14.12.785000;26/11/2020
01;01;C;C01/QEX328A;2020-11-25-13.17.28.560000;26/11/2020
01;01;C;C01/QEX328B;2020-11-25-13.17.28.778000;26/11/2020
01;01;M;C01/QDY890A;2020-11-25-13.24.00.058000;11/12/2020
01;01;M;C01/QDY890B;2020-11-25-13.24.00.165000;16/12/2020
01;01;M;C01/QDX313A;2020-11-25-13.27.15.341000;11/12/2020
01;01;M;C01/QDZ460A;2020-11-25-13.27.15.432000;04/12/2020
01;01;M;C01/QEV597A;2020-11-25-13.27.15.498000;04/12/2020
01;01;C;C01/QEX348;2020-11-25-13.27.15.542000;27/11/2020
01;01;C;C01/QEX348A;2020-11-25-13.27.15.582000;02/12/2020
01;01;M;C01/KVJ683A;2020-11-25-13.30.30.774000;26/11/2020
01;01;M;C01/KVJ683C;2020-11-25-13.30.30.941000;26/11/2020
01;01;M;C01/KVJ683D;2020-11-25-13.30.31.094000;26/11/2020
01;01;C;C01/KVJ683F;2020-11-25-13.30.31.224000;26/11/2020
01;01;C;C01/QEX351;2020-11-25-13.30.31.333000;27/11/2020
01;01;C;C01/QEX352;2020-11-25-13.30.31.390000;30/11/2020
01;01;C;C01/QEX355;2020-11-25-13.30.31.485000;26/11/2020
01;01;C;C01/QEX358;2020-11-25-13.30.31.623000;26/11/2020
01;01;C;C01/QEX360;2020-11-25-13.30.31.712000;27/11/2020
01;01;C;C01/QEX362;2020-11-25-13.33.46.851000;27/11/2020
01;01;C;C01/QEX370;2020-11-25-13.33.46.964000;26/11/2020
01;01;C;C01/QEX375;2020-11-25-13.33.47.056000;27/11/2020
01;01;C;C01/QEX377;2020-11-25-13.33.47.134000;26/11/2020
01;01;C;C01/QEX395;2020-11-25-13.37.02.337000;27/11/2020
